op,'Estilo','Etiqueta Color','Talla',Suma de 'Q Req',Suma de 'Q Prog',Suma de 'Q Mer',Segundas,OP ESTILO COLOR ,Defecto,CALIDAD,Marca,MINUTAJE COSTURA,TEMPORADA,PRENDA,GRUPO TEJIDO,DISEÑO,DENSIDAD ALAV,DENSIDAD DLAV,'Est Pza','Est Bloque','Est Pda',BORDADO,LAVADO TPA,RUTA,'Descripción Lavados Paños Bloq Pzas','Descripción Lavado Teñido en Prenda','Tipo de Prenda Planeamiento','Tipo de Pedido OComercial',Se trabaja en?,LT Manufac,LT Total,TIPO DE COSTURA,Hilo
288755,KHM033671,SILK(COCON,XS,38,42,0,1,288755KHM033671SILK(COCON,NUDOS,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO,,RECETA DE LAVADO  CLIENTE KITH,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288755,KHM033671,SILK(COCON,XXL,75,80,0,2,288755KHM033671SILK(COCON,HILO IRREGULAR,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO,,RECETA DE LAVADO  CLIENTE KITH,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288757,KHM033672,BQ BLACK,L,903,970,0,9,288757KHM033672BQ BLACK,HUECOS DE COSTURA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288757,KHM033672,BQ BLACK,M,607,656,0,13,288757KHM033672BQ BLACK,HUECOS DE COSTURA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288757,KHM033672,BQ BLACK,S,233,256,0,1,288757KHM033672BQ BLACK,MANCHAS Y MIGRADO DE LAVANDERIA,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288757,KHM033672,BQ BLACK,XL,475,516,0,9,288757KHM033672BQ BLACK,HUECOS DE TEJEDURIA,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288757,KHM033672,BQ BLACK,XS,94,104,0,1,288757KHM033672BQ BLACK,,,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288757,KHM033672,BQ BLACK,XXL,188,206,0,3,288757KHM033672BQ BLACK,DESAGUJADO,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288758,KHM033672,WHITE,L,541,582,0,27,288758KHM033672WHITE,HUECOS DE COSTURA,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288758,KHM033672,WHITE,M,365,395,0,20,288758KHM033672WHITE,HUECOS DE COSTURA,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288758,KHM033672,WHITE,S,140,152,0,9,288758KHM033672WHITE,HUECOS DE TEJEDURIA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288758,KHM033672,WHITE,XL,284,308,0,15,288758KHM033672WHITE,HUECOS DE TEJEDURIA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288758,KHM033672,WHITE,XS,56,64,0,6,288758KHM033672WHITE,HUECOS DE TEJEDURIA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288758,KHM033672,WHITE,XXL,114,125,0,9,288758KHM033672WHITE,HUECOS DE TEJEDURIA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288759,KHM033673,WHITE,L,903,925,0,14,288759KHM033673WHITE,HUECOS DE COSTURA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288759,KHM033673,WHITE,M,607,626,0,5,288759KHM033673WHITE,HILO IRREGULAR,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288759,KHM033673,WHITE,S,233,244,0,8,288759KHM033673WHITE,,,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288759,KHM033673,WHITE,XL,475,492,0,7,288759KHM033673WHITE,HUECOS DE COSTURA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288759,KHM033673,WHITE,XS,94,99,0,3,288759KHM033673WHITE,HUECOS DE COSTURA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288759,KHM033673,WHITE,XXL,188,197,0,3,288759KHM033673WHITE,MANCHAS DE LAVANDERIA,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288760,KHM033674,BQ BLACK,L,903,970,0,21,288760KHM033674BQ BLACK,HUECOS DE TEJEDURIA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288760,KHM033674,BQ BLACK,M,607,656,0,14,288760KHM033674BQ BLACK,DESAGUJADO,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288760,KHM033674,BQ BLACK,S,233,256,0,7,288760KHM033674BQ BLACK,DESAGUJADO,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288760,KHM033674,BQ BLACK,XL,475,516,0,6,288760KHM033674BQ BLACK,MANCHAS Y MIGRADO DE LAVANDERIA,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288760,KHM033674,BQ BLACK,XS,94,104,0,1,288760KHM033674BQ BLACK,MANCHAS Y MIGRADO DE LAVANDERIA,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288760,KHM033674,BQ BLACK,XXL,188,206,0,6,288760KHM033674BQ BLACK,HUECOS DE COSTURA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288761,KHM033675,NAVY BLAZE,L,362,374,0,3,288761KHM033675NAVY BLAZE,HILO IRREGULAR,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO,,RECETA DE LAVADO  CLIENTE KITH,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288761,KHM033675,NAVY BLAZE,M,241,249,0,6,288761KHM033675NAVY BLAZE,,,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO,,RECETA DE LAVADO  CLIENTE KITH,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288761,KHM033675,NAVY BLAZE,S,95,100,0,2,288761KHM033675NAVY BLAZE,HILO IRREGULAR,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO,,RECETA DE LAVADO  CLIENTE KITH,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288761,KHM033675,NAVY BLAZE,XL,189,196,0,3,288761KHM033675NAVY BLAZE,HILO IRREGULAR,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO,,RECETA DE LAVADO  CLIENTE KITH,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288761,KHM033675,NAVY BLAZE,XS,38,43,0,1,288761KHM033675NAVY BLAZE,HILO IRREGULAR,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO,,RECETA DE LAVADO  CLIENTE KITH,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288761,KHM033675,NAVY BLAZE,XXL,75,80,0,2,288761KHM033675NAVY BLAZE,,,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO,,RECETA DE LAVADO  CLIENTE KITH,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288762,KHM033676,BLACK,L,541,555,0,10,288762KHM033676BLACK,HUECOS DE COSTURA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288762,KHM033676,BLACK,M,365,377,0,6,288762KHM033676BLACK,HUECOS DE COSTURA,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288762,KHM033676,BLACK,XL,284,294,0,4,288762KHM033676BLACK,HUECOS DE COSTURA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288762,KHM033676,BLACK,XXL,114,119,0,1,288762KHM033676BLACK,HUECOS DE TEJEDURIA,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,105,Cost. Remalle,18/1
288763,KHM033676,WHITE,L,541,555,0,26,288763KHM033676WHITE,HUECOS DE COSTURA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288763,KHM033676,WHITE,M,365,377,0,10,288763KHM033676WHITE,NUDOS,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288763,KHM033676,WHITE,S,140,145,0,3,288763KHM033676WHITE,HUECOS POR ESTAMPADO,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288763,KHM033676,WHITE,XL,284,294,0,3,288763KHM033676WHITE,NUDOS,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288763,KHM033676,WHITE,XS,56,61,0,2,288763KHM033676WHITE,HILO IRREGULAR,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288763,KHM033676,WHITE,XXL,114,119,0,4,288763KHM033676WHITE,NUDOS,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,48,105,Cost. Remalle,18/1
288764,KHM033677,BQ BLACK,L,903,970,0,12,288764KHM033677BQ BLACK,CONSTRUCCION,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288764,KHM033677,BQ BLACK,M,607,656,0,5,288764KHM033677BQ BLACK,MANCHAS Y MIGRADO DE LAVANDERIA,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288764,KHM033677,BQ BLACK,S,233,256,0,3,288764KHM033677BQ BLACK,CONSTRUCCION,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288764,KHM033677,BQ BLACK,XL,475,516,0,8,288764KHM033677BQ BLACK,HUECOS DE LAVANDERIA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288764,KHM033677,BQ BLACK,XS,94,104,0,2,288764KHM033677BQ BLACK,CONSTRUCCION,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288764,KHM033677,BQ BLACK,XXL,188,206,0,2,288764KHM033677BQ BLACK,HILO IRREGULAR,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288765,KHM033677,BQ.FAIRWAY,L,362,392,0,12,288765KHM033677BQ.FAIRWAY,HUECOS DE TEJEDURIA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288765,KHM033677,BQ.FAIRWAY,M,241,261,0,15,288765KHM033677BQ.FAIRWAY,HUECOS DE LAVANDERIA,TERCERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288765,KHM033677,BQ.FAIRWAY,S,95,105,0,2,288765KHM033677BQ.FAIRWAY,MANCHAS Y MIGRADO DE LAVANDERIA,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
288765,KHM033677,BQ.FAIRWAY,XL,189,205,0,25,288765KHM033677BQ.FAIRWAY,FALLA DE TELA,SEGUNDA-A,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,210,230,0,0,S,0,P,CORTE / COSTURA / LAVADO ESPECIAL / ACABADO / ESTAM.1 / LAVADOS SIMPLES / COSTURA / CLASIFICADO / ACABADO,,TEÑIDO DIRECTO + CHROMA WASH S/ACABADO - SERV/ LAV,Polo Cuello Redondo,PRODUCCIÓN,Planta,51,105,Cost. Remalle,18/1
